Chr	Tajima
Transcript_75356	-0.801562
Transcript_75357	-0.065369
Transcript_75358	-0.471782
Transcript_75359	0.042962
Transcript_75360	-0.910413
Transcript_75361	-0.442340
Transcript_75362	-1.106784
Transcript_75363	-0.403365
Transcript_75364	-0.639355
Transcript_75365	-0.245214
Transcript_75366	0.041336
Transcript_75367	0.177270
Transcript_75368	-0.428728
Transcript_75369	-0.260581
Transcript_75370	-0.998832
Transcript_75371	-0.197357
Transcript_75372	-0.353589
Transcript_75373	-0.008860
Transcript_75374	-0.412361
Transcript_75375	-0.168491
Transcript_75376	-0.789944
Transcript_75377	-0.068629
Transcript_75378	-0.034620
Transcript_75379	-0.626600
Transcript_75380	-1.727943
Transcript_75381	-0.679573
Transcript_75382	-1.167672
Transcript_75383	-0.443974
Transcript_75384	-0.132497
Transcript_75386	-0.568836
Transcript_75388	-0.789571
Transcript_75390	0.885638
Transcript_75391	-0.219149
Transcript_75392	-0.337171
Transcript_75394	-0.971433
Transcript_75395	-0.484397
Transcript_75396	0.177300
Transcript_75397	-0.240910
Transcript_75398	-0.547292
Transcript_75399	-0.240909
Transcript_75400	-1.515373
Transcript_75401	-1.192243
Transcript_75402	0.410497
Transcript_75403	-0.584977
Transcript_75404	-0.619520
Transcript_75405	-0.232954
Transcript_75406	-0.489825
Transcript_75407	-0.367321
Transcript_75408	0.017331
Transcript_75409	-0.805134
Transcript_75411	-0.421019
Transcript_75412	-0.066367
Transcript_75413	-0.723810
Transcript_75415	-0.397024
Transcript_75416	-0.778782
Transcript_75417	-1.066885
Transcript_75418	-0.370665
Transcript_75419	-0.803573
Transcript_75420	-0.780228
Transcript_75421	-0.503557
Transcript_75422	-0.470151
Transcript_75423	-0.930733
Transcript_75425	-0.818042
Transcript_75426	-1.339988
Transcript_75429	0.461841
Transcript_75430	-0.261898
Transcript_75431	-0.621874
Transcript_75432	-0.281832
Transcript_75433	-0.914767
Transcript_75434	-0.223801
Transcript_75435	-0.318710
Transcript_75436	-0.344213
Transcript_75437	-0.871112
Transcript_75438	-0.776165
Transcript_75439	-0.257184
Transcript_75440	-0.885462
Transcript_75441	-0.774065
Transcript_75442	-0.678539
Transcript_75443	-0.618791
Transcript_75444	0.166180
Transcript_75445	-0.762093
Transcript_75446	-0.625863
Transcript_75447	-0.609742
Transcript_75448	-0.537986
Transcript_75449	-0.524942
Transcript_75450	-2.237862
Transcript_75451	-0.231356
Transcript_75452	-0.501514
Transcript_75453	-0.561645
Transcript_75454	-0.383021
Transcript_75455	-0.378027
Transcript_75456	-0.200564
Transcript_75457	-1.064906
Transcript_75458	-1.205412
Transcript_75459	-0.414856
Transcript_75460	-0.933464
Transcript_75461	-0.860709
Transcript_75463	-0.637683
Transcript_75464	-0.376293
Transcript_75465	-0.138374
Transcript_75466	-0.197742
Transcript_75467	-0.235107
Transcript_75468	-0.440172
Transcript_75469	-0.474698
Transcript_75470	0.179336
Transcript_75471	1.111516
Transcript_75472	-0.602891
Transcript_75473	-0.551252
Transcript_75474	-0.483065
Transcript_75475	-1.313642
Transcript_75476	-0.327189
Transcript_75477	0.002093
Transcript_75479	0.179845
Transcript_75480	-0.572331
Transcript_75482	-0.109433
Transcript_75483	-0.731494
Transcript_75484	-0.537877
Transcript_75485	-0.379823
Transcript_75486	-0.836212
Transcript_75487	-0.294240
Transcript_75488	-0.087788
Transcript_75489	0.108909
Transcript_75490	-0.617601
Transcript_75491	-0.229215
Transcript_75493	-0.601172
Transcript_75494	-0.399199
Transcript_75496	-1.020578
Transcript_75497	-1.049291
Transcript_75498	-0.297303
Transcript_75499	-1.074260
Transcript_75500	-0.842747
Transcript_75502	-0.830441
Transcript_75503	-0.286032
Transcript_75504	-0.609926
Transcript_75505	-1.380281
Transcript_75506	-0.323421
Transcript_75507	-0.489630
Transcript_75508	-0.361592
Transcript_75509	0.185611
Transcript_75510	-0.579727
Transcript_75511	-0.771646
Transcript_75514	-1.731786
Transcript_75515	-0.336969
Transcript_75517	-1.050361
Transcript_75518	-0.321441
Transcript_75519	-0.381067
Transcript_75521	-0.243628
Transcript_75522	-0.528060
Transcript_75523	-0.534739
Transcript_75524	0.238165
Transcript_75525	0.708886
Transcript_75527	-0.723923
Transcript_75528	-0.133671
Transcript_75529	-0.259436
Transcript_75530	-0.428821
Transcript_75531	-1.225011
Transcript_75532	-0.587361
Transcript_75533	-0.614953
Transcript_75534	-0.153954
Transcript_75535	-0.474554
Transcript_75536	-0.885613
Transcript_75537	-0.268235
Transcript_75538	0.807913
Transcript_75540	-0.735816
Transcript_75541	-0.414041
Transcript_75542	-1.607048
Transcript_75543	-0.425819
Transcript_75544	-0.623688
Transcript_75545	-0.696612
Transcript_75546	-0.524306
Transcript_75547	-0.406611
Transcript_75548	-0.600810
Transcript_75549	-0.827929
Transcript_75550	-0.197256
Transcript_75551	-0.451681
Transcript_75552	-0.798277
Transcript_75553	0.362065
Transcript_75554	-0.412447
Transcript_75555	-0.117312
Transcript_75556	-1.223083
Transcript_75557	-0.080313
Transcript_75558	-0.688292
Transcript_75559	-0.245214
Transcript_75561	-2.067267
Transcript_75562	-0.011306
Transcript_75563	-0.819409
Transcript_75564	-0.827311
Transcript_75565	-1.917520
Transcript_75566	0.665044
Transcript_75567	-0.378449
Transcript_75568	-0.739047
Transcript_75569	-1.333813
Transcript_75570	-1.525539
Transcript_75571	-1.290261
Transcript_75572	-1.671395
Transcript_75573	-0.382918
Transcript_75574	-0.745040
Transcript_75575	-0.632306
Transcript_75576	-0.520660
Transcript_75577	-1.566186
Transcript_75578	-0.616586
Transcript_75579	-0.361893
Transcript_75580	-2.415616
Transcript_75581	-1.033287
Transcript_75582	-0.841614
Transcript_75583	-1.113626
Transcript_75584	-1.170741
Transcript_75585	-0.418024
Transcript_75586	-0.807386
Transcript_75587	-0.622058
Transcript_75588	-1.381868
Transcript_75589	-1.190336
Transcript_75590	-0.667700
Transcript_75591	-0.569502
Transcript_75592	-1.403531
Transcript_75593	-1.079114
Transcript_75594	-0.789089
Transcript_75595	-0.238004
Transcript_75597	-0.998347
Transcript_75598	-1.054839
Transcript_75599	-0.282524
Transcript_75601	-0.277296
Transcript_75602	-0.399132
Transcript_75604	-0.582952
Transcript_75605	-0.223767
Transcript_75606	-0.891818
Transcript_75607	-0.404270
Transcript_75608	-0.994809
Transcript_75609	-1.927544
Transcript_75610	-0.422351
Transcript_75611	-0.630105
Transcript_75612	-0.432629
Transcript_75613	-0.307644
Transcript_75614	-0.655363
Transcript_75615	-0.543378
Transcript_75616	-1.116444
Transcript_75618	-1.800197
Transcript_75619	-0.315537
Transcript_75620	1.427498
Transcript_75621	-0.277567
Transcript_75622	-1.101705
Transcript_75623	-0.487550
Transcript_75624	-1.503036
Transcript_75625	-1.469712
Transcript_75626	-0.671941
Transcript_75628	-0.218391
Transcript_75629	-0.637909
Transcript_75630	-0.034519
Transcript_75631	-0.770705
Transcript_75632	-0.528387
Transcript_75633	-1.332718
Transcript_75634	-0.619685
Transcript_75635	-0.070859
Transcript_75636	-0.402092
Transcript_75637	-0.672415
Transcript_75638	-0.109627
Transcript_75639	0.460809
Transcript_75640	-1.728823
Transcript_75641	0.071585
Transcript_75643	-0.478979
Transcript_75644	-0.623909
Transcript_75645	-0.594469
Transcript_75646	-0.183510
Transcript_75647	-0.094353
Transcript_75648	-0.547428
Transcript_75649	-1.008643
Transcript_75650	-0.479696
Transcript_75651	0.436643
Transcript_75652	0.219776
Transcript_75653	-1.262993
Transcript_75654	-1.105693
Transcript_75656	-0.785559
Transcript_75657	-1.275988
Transcript_75658	-1.047942
Transcript_75659	-0.272235
Transcript_75661	-2.056684
Transcript_75662	-0.689516
Transcript_75663	0.121642
Transcript_75664	-0.981179
Transcript_75665	-0.688170
Transcript_75666	-0.418107
Transcript_75667	-0.602185
Transcript_75668	-1.142291
Transcript_75669	-0.763913
Transcript_75670	-0.124616
Transcript_75671	-0.376573
Transcript_75672	-0.646496
Transcript_75673	-0.462819
Transcript_75674	0.521051
Transcript_75675	-1.101899
Transcript_75676	-0.751373
Transcript_75677	-0.263223
Transcript_75678	-0.660462
Transcript_75679	-1.180626
Transcript_75680	0.581333
Transcript_75681	-1.173019
Transcript_75682	-0.789875
Transcript_75684	-0.530920
Transcript_75686	-0.665832
Transcript_75687	-1.167502
Transcript_75688	-1.914014
Transcript_75689	-1.142449
Transcript_75690	-1.167168
Transcript_75691	-0.950323
Transcript_75692	-0.937606
Transcript_75693	-1.033383
Transcript_75694	-1.124929
Transcript_75695	-0.500269
Transcript_75696	-0.722388
Transcript_75697	-0.235166
Transcript_75698	1.060525
Transcript_75699	-0.203524
Transcript_75700	-1.467444
Transcript_75701	-0.878544
Transcript_75702	-1.097090
Transcript_75703	-0.751167
Transcript_75704	-0.695800
Transcript_75705	-0.208698
Transcript_75706	-1.076435
Transcript_75707	-0.620911
Transcript_75708	0.034959
Transcript_75709	-0.335665
Transcript_75710	-0.282527
Transcript_75711	-1.145947
Transcript_75712	-0.260643
Transcript_75713	-0.445129
Transcript_75714	-0.889061
Transcript_75715	-0.279761
Transcript_75716	-0.995751
Transcript_75717	-0.700642
Transcript_75718	-0.425617
Transcript_75719	-0.831500
Transcript_75720	-1.840622
Transcript_75721	-1.715635
Transcript_75722	-0.779658
Transcript_75723	-0.495248
Transcript_75724	-0.566376
Transcript_75725	-1.218026
Transcript_75726	-0.258232
Transcript_75727	-0.423468
Transcript_75728	-0.793800
Transcript_75729	-0.545079
Transcript_75730	1.247454
Transcript_75731	-0.493710
Transcript_75732	0.434873
Transcript_75733	-0.915113
Transcript_75734	-1.058185
Transcript_75735	-0.686943
Transcript_75736	-0.399629
Transcript_75737	-0.845278
Transcript_75738	-0.538951
Transcript_75739	-0.133066
Transcript_75740	-0.475657
Transcript_75741	-1.339615
Transcript_75742	-0.528147
Transcript_75743	-0.899184
Transcript_75745	-1.050406
Transcript_75746	-0.605437
Transcript_75747	-0.512628
Transcript_75748	-0.330958
Transcript_75749	-0.492690
Transcript_75750	-1.389885
Transcript_75751	-0.211182
Transcript_75752	-0.476290
Transcript_75753	-0.993644
Transcript_75754	-0.670978
Transcript_75755	-1.911701
Transcript_75756	-0.843334
Transcript_75757	-0.654174
Transcript_75758	1.025176
Transcript_75759	-0.710174
Transcript_75760	0.097642
Transcript_75761	-0.325698
Transcript_75762	-1.691964
Transcript_75763	-0.733035
Transcript_75765	-1.244756
Transcript_75766	-0.308828
Transcript_75767	-0.941353
Transcript_75768	-0.229236
Transcript_75769	-0.775180
Transcript_75770	-0.375105
Transcript_75771	-0.319609
Transcript_75772	-0.542146
Transcript_75773	-1.138152
Transcript_75775	-1.198798
Transcript_75776	-0.334322
Transcript_75777	-0.453835
Transcript_75778	-0.331364
Transcript_75779	-1.317954
Transcript_75780	-1.474502
Transcript_75781	-2.176696
Transcript_75782	-0.509580
Transcript_75784	-0.439932
Transcript_75785	-0.229232
Transcript_75786	0.034849
Transcript_75787	-0.615213
Transcript_75788	-0.463356
Transcript_75789	-0.579749
Transcript_75790	-0.308351
Transcript_75791	-1.108670
Transcript_75792	-0.692225
Transcript_75793	-0.322180
Transcript_75794	0.094303
Transcript_75795	-0.617742
Transcript_75796	0.116163
Transcript_75797	-0.936497
Transcript_75798	-1.574418
Transcript_75799	0.061296
Transcript_75800	-1.084848
Transcript_75801	-0.783485
Transcript_75802	-0.540192
Transcript_75803	-0.366715
Transcript_75804	-0.788371
Transcript_75805	-0.687751
Transcript_75806	-0.596296
Transcript_75807	-1.991196
Transcript_75808	0.183433
Transcript_75809	-1.260042
Transcript_75810	-0.574270
Transcript_75811	-1.372138
Transcript_75812	-0.026918
Transcript_75813	-0.561187
Transcript_75814	-0.263018
Transcript_75815	-0.229239
Transcript_75816	0.391519
Transcript_75818	-1.341939
Transcript_75819	-0.589037
Transcript_75820	-0.480404
Transcript_75821	-0.058275
Transcript_75822	-1.463373
Transcript_75823	-0.422937
Transcript_75824	-1.657500
Transcript_75825	-1.335196
Transcript_75826	-0.511214
Transcript_75827	-0.443031
Transcript_75828	-0.151213
Transcript_75829	-1.200898
Transcript_75830	-0.869999
Transcript_75831	0.195374
Transcript_75832	-1.212387
Transcript_75833	0.831224
Transcript_75834	-0.477539
Transcript_75835	-0.477507
Transcript_75836	-0.744310
Transcript_75839	-0.643452
Transcript_75840	-1.380037
Transcript_75841	-0.719457
Transcript_75842	-0.235771
Transcript_75843	-1.667051
Transcript_75844	-1.576418
Transcript_75845	-0.298213
Transcript_75846	-1.249894
Transcript_75847	-1.301665
Transcript_75848	-1.609454
Transcript_75850	-0.424729
Transcript_75852	-0.159504
Transcript_75853	-0.162386
Transcript_75854	-0.213437
Transcript_75855	-0.680680
Transcript_75856	-0.427490
Transcript_75857	-0.587046
Transcript_75858	-0.949197
Transcript_75859	-0.357179
Transcript_75860	-0.859477
Transcript_75861	-1.680313
Transcript_75862	-0.981078
Transcript_75863	0.026575
Transcript_75864	-0.441394
Transcript_75865	0.847488
Transcript_75866	-0.714985
Transcript_75867	-0.523108
Transcript_75868	-0.232437
Transcript_75869	-2.061889
Transcript_75870	0.185029
Transcript_75871	-0.865018
Transcript_75872	-0.500324
Transcript_75873	-0.666440
Transcript_75874	-0.973608
Transcript_75875	-0.716662
Transcript_75876	-0.349595
Transcript_75877	-0.702934
Transcript_75878	-0.228918
Transcript_75879	-0.551816
Transcript_75880	-1.353424
Transcript_75881	-0.805358
Transcript_75882	-0.255450
Transcript_75883	-0.160553
Transcript_75884	0.468601
Transcript_75885	-0.610021
Transcript_75886	-0.066247
Transcript_75887	-1.014454
Transcript_75888	-0.761123
Transcript_75889	-0.668971
Transcript_75890	-0.358268
Transcript_75891	-0.529439
Transcript_75892	1.148470
Transcript_75893	0.323955
Transcript_75894	-0.452530
Transcript_75895	-0.666983
Transcript_75896	-0.050860
Transcript_75898	1.391557
Transcript_75900	-0.359637
Transcript_75901	-1.028751
Transcript_75902	-1.274293
Transcript_75903	0.163234
Transcript_75904	-0.297303
Transcript_75905	-0.530909
Transcript_75906	-0.433324
Transcript_75907	-2.219179
Transcript_75908	-2.373494
Transcript_75909	-0.377537
Transcript_75910	-0.802865
Transcript_75911	-0.814056
Transcript_75912	-1.328726
Transcript_75913	0.447551
Transcript_75914	-0.387992
Transcript_75915	-0.589721
Transcript_75916	-1.225569
Transcript_75917	-1.347222
Transcript_75918	-0.918650
Transcript_75919	0.203533
Transcript_75920	-1.229937
Transcript_75922	-0.831996
Transcript_75923	-1.464284
Transcript_75924	-1.000371
Transcript_75925	-0.415001
Transcript_75926	-0.013373
Transcript_75928	-0.460092
Transcript_75929	-0.448454
Transcript_75930	-0.565348
Transcript_75931	-0.752319
Transcript_75932	-0.706289
Transcript_75933	-0.493061
Transcript_75934	-0.935387
Transcript_75935	-1.193105
Transcript_75936	-1.115660
Transcript_75937	-0.274019
Transcript_75938	-0.813497
Transcript_75939	0.041154
Transcript_75940	-0.463063
Transcript_75941	-0.577079
Transcript_75942	-1.689968
Transcript_75943	-0.523206
Transcript_75944	-0.463142
Transcript_75945	-0.435842
Transcript_75946	-1.322735
Transcript_75947	-0.100710
Transcript_75948	-1.270103
Transcript_75949	-0.598751
Transcript_75950	-1.028162
Transcript_75951	0.526725
Transcript_75952	-0.083418
Transcript_75953	-1.744966
Transcript_75954	-0.271933
Transcript_75955	-0.713173
Transcript_75956	-0.647844
Transcript_75958	-0.235164
Transcript_75959	-1.080974
Transcript_75960	-1.228190
Transcript_75961	-0.309474
Transcript_75962	-0.856184
Transcript_75963	-0.992481
Transcript_75964	-0.631862
Transcript_75965	-0.782568
Transcript_75966	0.136611
Transcript_75967	-0.617634
Transcript_75968	-0.675783
Transcript_75969	-0.464009
Transcript_75970	-0.268249
Transcript_75971	-0.894649
Transcript_75972	-0.412935
Transcript_75974	-0.467011
Transcript_75975	-0.889618
Transcript_75976	-1.055109
Transcript_75977	-0.131942
Transcript_75978	-0.073154
Transcript_75979	0.055729
Transcript_75980	-0.706563
Transcript_75981	-0.439436
Transcript_75982	-1.255527
Transcript_75983	-0.391891
Transcript_75984	-1.310607
Transcript_75985	-1.497063
Transcript_75986	-0.701317
Transcript_75987	-0.348339
Transcript_75988	-0.567280
Transcript_75989	0.064012
Transcript_75990	-0.552910
Transcript_75991	-0.921392
Transcript_75992	-1.340855
Transcript_75993	-1.221255
Transcript_75994	-0.618135
Transcript_75995	-0.184858
Transcript_75996	-1.368237
Transcript_75997	-0.734242
Transcript_75998	-1.096459
Transcript_75999	-1.185851
Transcript_76000	-0.324436
Transcript_76001	-0.682686
Transcript_76002	-0.884607
Transcript_76003	-0.229238
Transcript_76004	0.069122
Transcript_76005	-1.937258
Transcript_76006	-0.499937
Transcript_76007	-1.516567
Transcript_76008	-0.531592
Transcript_76009	-0.721114
Transcript_76010	0.094618
Transcript_76011	0.364455
Transcript_76012	-1.582712
Transcript_76013	-0.593380
Transcript_76014	-0.350213
Transcript_76015	-0.304410
Transcript_76016	-0.817007
Transcript_76017	-0.229240
Transcript_76018	-0.621760
Transcript_76019	-1.039295
Transcript_76020	-0.585071
Transcript_76021	-1.087946
Transcript_76022	-0.245735
Transcript_76023	-2.162292
Transcript_76024	-1.555649
Transcript_76025	-0.472788
Transcript_76026	-1.100791
Transcript_76027	-0.963206
Transcript_76028	-0.235151
Transcript_76029	-0.827143
Transcript_76030	-0.825983
Transcript_76031	-0.412700
Transcript_76032	-0.861068
Transcript_76033	-0.867839
Transcript_76034	-0.816687
Transcript_76035	-0.847475
Transcript_76036	-0.427342
Transcript_76037	0.295538
Transcript_76038	-0.782373
Transcript_76039	-0.668037
Transcript_76040	-0.211929
Transcript_76041	-1.005208
Transcript_76042	-0.404165
Transcript_76043	-1.005702
Transcript_76044	-1.043703
Transcript_76046	-0.717462
Transcript_76047	-0.975995
Transcript_76048	-0.146592
Transcript_76049	-0.948280
Transcript_76050	-0.459142
Transcript_76051	0.187991
Transcript_76052	-0.601758
Transcript_76053	-0.193845
Transcript_76054	-0.424761
Transcript_76055	-1.192647
Transcript_76056	-0.317019
Transcript_76057	-0.645198
Transcript_76058	-0.487617
Transcript_76059	-1.103414
Transcript_76060	-0.528820
Transcript_76061	-0.593626
Transcript_76062	-0.102904
Transcript_76063	-0.317301
Transcript_76064	-0.586081
Transcript_76065	-0.478874
Transcript_76066	-0.230838
Transcript_76067	-1.421376
Transcript_76069	-0.887507
Transcript_76070	-0.450258
Transcript_76071	-0.544932
